item_id,comet_score,status
pt::B002SG7MEG,0.7788,PASS
pt::B002UAR8SK,0.8778,PASS
pt::B0035ER1PK,0.8654,PASS
pt::B0035JD0DW,0.8675,PASS
pt::B0039JBXSM,0.8685,PASS
pt::B0039JBXVY,0.8585,PASS
pt::B003F9HH2W,0.8653,PASS
pt::B003TM5D2Q,0.8516,PASS
pt::B003U8I240,0.8015,PASS
pt::B003XFGIKA,0.8523,PASS
pt::B0049MOAHE,0.8729,PASS
pt::B004PYD9I2,0.8516,PASS
pt::B0056234I2,0.7856,PASS
pt::B005DQG5SC,0.4966,RETRY
pt::B005N130Y4,0.8824,PASS
pt::B005O4FYVC,0.8636,PASS
pt::B005TDWV0K,0.7681,PASS
pt::B006BZTVQM,0.8659,PASS
pt::B006P4DI5E,0.8408,PASS
pt::B006W3ZV5S,0.8721,PASS
pt::B0076POAOE,0.8716,PASS
pt::B007P4YAPK,0.8828,PASS
pt::B00846Z34K,0.8671,PASS
pt::B008B0WUPO,0.8463,PASS
pt::B008B6UA8M,0.8725,PASS
pt::B008FC8FPC,0.8670,PASS
pt::B008OEHPPM,0.8533,PASS
pt::B008TYKFWW,0.8745,PASS
pt::B0092ML8QW,0.8354,PASS
pt::B0000632G5,0.8149,PASS
pt::B00008VSLA,0.7991,PASS
pt::B0000C3GWU,0.8547,PASS
pt::B0002MRN4W,0.8672,PASS
pt::B000796XYQ,0.8826,PASS
pt::B000BYBD3I,0.8419,PASS
pt::B000EIHQX2,0.8654,PASS
pt::B000GISUAS,0.8589,PASS
pt::B000J3G2CS,0.8756,PASS
pt::B000OYFPC0,0.8373,PASS
pt::B000R1ZK16,0.8523,PASS
pt::B000UCAQ1G,0.8065,PASS
pt::B0014CUY7W,0.8668,PASS
pt::B0017AR13G,0.8542,PASS
pt::B0018RUCJ8,0.7743,PASS
pt::B0019HGU0M,0.8744,PASS
pt::B001GXRWAQ,0.8850,PASS
pt::B001MI4XWK,0.8669,PASS
pt::B001NHP96Y,0.8379,PASS
pt::B001OQC0IO,0.8597,PASS
pt::B001U7YKVM,0.8715,PASS
pt::B002BSHA66,0.6538,RETRY
pt::B002IJ95ZM,0.8596,PASS
pt::B002M3SOBU,0.8626,PASS
pt::B002TJ00FU,0.8555,PASS
pt::B002Y5XQYG,0.8590,PASS
pt::B0035FZ124,0.7311,PASS
pt::B0035FZ12O,0.7920,PASS
pt::B003BEDQRG,0.8342,PASS
pt::B003LSTD3I,0.8472,PASS
pt::B003LVZO8I,0.8626,PASS
pt::B003U8GGXE,0.7962,PASS
pt::B0043M66XQ,0.7523,PASS
pt::B004N3BH0C,0.8288,PASS
pt::B004OBUFYW,0.8818,PASS
pt::B004UEPUVG,0.8470,PASS
pt::B005CUC8BW,0.7772,PASS
pt::B005PVXIWQ,0.8640,PASS
pt::B0078SAIUY,0.8074,PASS
pt::B007CLWM1K,0.8622,PASS
pt::B007FPIO2E,0.8601,PASS
pt::B007ZEQFG2,0.8475,PASS
pt::B008DH4XJQ,0.8382,PASS
pt::B00004TY7F,0.6688,RETRY
pt::B00005B9AS,0.8695,PASS
pt::B00006I53D,0.8737,PASS
pt::B0000A0AEO,0.7930,PASS
pt::B0000A1GOF,0.8858,PASS
pt::B00024ENWU,0.8490,PASS
pt::B00068NUM6,0.8003,PASS
pt::B0006HTZ8K,0.8849,PASS
pt::B000FJEYZ8,0.8768,PASS
pt::B000N44XNI,0.8832,PASS
pt::B000NWVAFO,0.8659,PASS
pt::B000V4S8A4,0.8471,PASS
pt::B000VZS2EU,0.8276,PASS
pt::B000WHDGGQ,0.7508,PASS
pt::B0019WF4FE,0.8679,PASS
pt::B001GSZAF0,0.8553,PASS
pt::B001N6W5GC,0.7554,PASS
pt::B002K23V1Q,0.8451,PASS
pt::B002R0DZXU,0.7885,PASS
pt::B00301EAP2,0.8367,PASS
pt::B003BKW2K2,0.8494,PASS
pt::B003D59FEQ,0.8450,PASS
pt::B004E48D48,0.8459,PASS
pt::B004KZJ0UM,0.8786,PASS
pt::B004NBZ8DQ,0.8772,PASS
pt::B004OZRWC6,0.8526,PASS
pt::B004R929AY,0.8534,PASS
pt::B005A0B7CA,0.8320,PASS
pt::B005EQS9HG,0.7103,PASS
pt::B0061JPXLU,0.8588,PASS
pt::B007CGO45W,0.7678,PASS
pt::B008S94NZ8,0.5086,RETRY
pt::B009A4XMD4,0.7407,PASS
pt::B009DRINZU,0.8589,PASS
pt::B009JZ09PI,0.5526,RETRY
pt::B009LPV766,0.8617,PASS
pt::B009NE606W,0.8574,PASS
pt::B00007E7K9,0.7636,PASS
pt::B00008O393,0.7959,PASS
pt::B00012F7HS,0.8433,PASS
pt::B0002DUQCM,0.6837,RETRY
pt::B0002L9IE6,0.8525,PASS
pt::B00032Q3WY,0.8419,PASS
pt::B0007LI8MO,0.8558,PASS
pt::B000BKQNG4,0.8574,PASS
pt::B000BLI0DW,0.8542,PASS
pt::B000EMWBV0,0.8555,PASS
pt::B000EVQ0OU,0.8629,PASS
pt::B000F71USE,0.8580,PASS
pt::B000G35S08,0.8740,PASS
pt::B000LTN8CC,0.8538,PASS
pt::B000MSLW6G,0.8503,PASS
pt::B000QE28O6,0.8333,PASS
pt::B000VTT358,0.8408,PASS
pt::B000WMIF8U,0.8598,PASS
pt::B000XJNSXO,0.8475,PASS
pt::B0010BK24W,0.7617,PASS
pt::B0010BNV7M,0.7814,PASS
pt::B0010XU4IE,0.7584,PASS
pt::B0010XW1OE,0.6849,RETRY
pt::B0011EAYO6,0.8654,PASS
pt::B0012W7HQK,0.8209,PASS
pt::B0012Z4QXO,0.8354,PASS
pt::B0014C0IAK,0.8247,PASS
pt::B00166BNI0,0.8363,PASS
pt::B0016D7UXU,0.8295,PASS
pt::B0018L8V92,0.8097,PASS
pt::B001ADXR3I,0.8771,PASS
pt::B001ID49BO,0.8672,PASS
pt::B001L45LC6,0.7965,PASS
pt::B001LK6ZDE,0.6906,RETRY
pt::B001P8180W,0.8715,PASS
pt::B001R57TD8,0.8159,PASS
pt::B001T3Y8XW,0.7398,PASS
pt::B001T9N0SA,0.8551,PASS
pt::B001V32Z26,0.8763,PASS
pt::B0024FAC16,0.8770,PASS
pt::B00266P7KY,0.7749,PASS
pt::B002ABM2JO,0.8579,PASS
pt::B002FU6KA2,0.8402,PASS
pt::B002JIAXOY,0.8604,PASS
pt::B002JIEGWY,0.8639,PASS
pt::B002K7EJDK,0.8588,PASS
pt::B002PX99D4,0.8397,PASS
pt::B002RL8UOS,0.8644,PASS
pt::B002RL9XQW,0.6618,RETRY
pt::B002RL9XRG,0.8185,PASS
pt::B00368CDH6,0.8678,PASS
pt::B003D7LHKO,0.8640,PASS
pt::B003MSSW84,0.8733,PASS
pt::B003TXRTNG,0.8078,PASS
pt::B0042IE9MQ,0.8345,PASS
pt::B0046TJAJ8,0.8484,PASS
pt::B00478VMT4,0.7662,PASS
pt::B004NNYJ52,0.8100,PASS
pt::B004NYB684,0.7293,PASS
pt::B004P8E612,0.7925,PASS
pt::B004QU5GJU,0.8112,PASS
pt::B004SPWGDW,0.6477,RETRY
pt::B004TS1IFK,0.8380,PASS
pt::B0052BGOKM,0.8202,PASS
pt::B005JH4QO0,0.7967,PASS
pt::B005NWSC32,0.8528,PASS
pt::B005Q5TP5U,0.6762,RETRY
pt::B005ZA2W42,0.7802,PASS
pt::B0060BNGS6,0.7403,PASS
pt::B0060MI6TY,0.8196,PASS
pt::B00722JCMQ,0.8618,PASS
pt::B007B5TPVM,0.8482,PASS
pt::B007BJC8SK,0.6146,RETRY
pt::B007FJOY4C,0.8400,PASS
pt::B007JTKLEK,0.8463,PASS
pt::B007OXJG7O,0.8817,PASS
pt::B007W2EDAW,0.5841,RETRY
pt::B007ZHXFJY,0.8627,PASS
pt::B008194UIU,0.8629,PASS
pt::B008195P34,0.7950,PASS
pt::B0084ZY3QK,0.8647,PASS
pt::B008R3875C,0.8765,PASS
pt::B008V4TFDK,0.8587,PASS
pt::B009NEKAEA,0.8219,PASS
pt::B00004Y7TC,0.4507,RETRY
pt::B0000511U7,0.8288,PASS
pt::B00005I9RU,0.8600,PASS
pt::B00005LACB,0.8015,PASS
pt::B000069E1H,0.8744,PASS
pt::B000069J56,0.8483,PASS
pt::B00006B9H9,0.8819,PASS
pt::B00006I5O4,0.8004,PASS
pt::B00006J054,0.8769,PASS
pt::B00006J6RN,0.6955,RETRY
pt::B00008CLZS,0.8331,PASS
pt::B00008VF91,0.8680,PASS
pt::B00008X5DC,0.8711,PASS
pt::B000095IMS,0.7430,PASS
pt::B00009L1RI,0.8625,PASS
pt::B00009MK3T,0.8628,PASS
pt::B0000AI0OE,0.8241,PASS
pt::B0000AOWWY,0.5313,RETRY
pt::B0000AQIFW,0.8593,PASS
pt::B0000C20T5,0.8711,PASS
pt::B0000C20V3,0.7893,PASS
pt::B0000C2KB7,0.8213,PASS
pt::B0000D1E04,0.8706,PASS
pt::B0000TU7IQ,0.8093,PASS
pt::B00019VAWC,0.8533,PASS
pt::B0001JXAYS,0.8653,PASS
pt::B0001LCZZQ,0.8289,PASS
pt::B0001LGXO0,0.8636,PASS
pt::B0001U6RNI,0.8766,PASS
pt::B0001WV08S,0.8613,PASS
pt::B00022TN9A,0.8790,PASS
pt::B0002553PA,0.8556,PASS
pt::B00029HOCG,0.6731,RETRY
pt::B0002INUIY,0.8699,PASS
pt::B0002JY6SQ,0.8603,PASS
pt::B0002JY6T0,0.8604,PASS
pt::B0002MPM86,0.8385,PASS
pt::B0002Z240M,0.7342,PASS
pt::B0002ZLYYY,0.8770,PASS
pt::B0002ZPJZY,0.8448,PASS
pt::B0002ZSFTG,0.7399,PASS
pt::B000309ZA8,0.8625,PASS
pt::B00064X4QM,0.8703,PASS
pt::B0006G0RSI,0.8690,PASS
pt::B0006TIEZS,0.8825,PASS
pt::B0006U6GH0,0.7972,PASS
pt::B0006VX1G8,0.8845,PASS
pt::B0007RA6MS,0.8835,PASS
pt::B0007XOHTU,0.8762,PASS
pt::B0007Y6ANU,0.8350,PASS
pt::B0009E1YPM,0.7473,PASS
pt::B0009KIQNO,0.8647,PASS
pt::B0009O5MWI,0.8684,PASS
pt::B000A2JXFQ,0.8760,PASS
pt::B000A7NRPI,0.8721,PASS
pt::B000AEFVVE,0.8772,PASS
pt::B000AOYWVE,0.8393,PASS
pt::B000BKF6TO,0.8870,PASS
pt::B000BKH1ME,0.8864,PASS
pt::B000BVCSMG,0.5935,RETRY
pt::B000CSQJ8C,0.8802,PASS
pt::B000F4C2AM,0.8825,PASS
pt::B000F8XATA,0.8260,PASS
pt::B000FVUZYA,0.7221,PASS
pt::B000FYZQSW,0.8590,PASS
pt::B000FZ1X1K,0.8594,PASS
pt::B000U9WVW6,0.8726,PASS
pt::B000UIA6YM,0.7847,PASS
pt::B0013B0GOA,0.8811,PASS
pt::B0014KRVQQ,0.8532,PASS
pt::B001AYGDCE,0.8582,PASS
pt::B001GER9TY,0.8628,PASS
pt::B0023FTRUO,0.8070,PASS
pt::B003B20F5E,0.8628,PASS
pt::B003D0ID8U,0.7623,PASS
pt::B003EVO878,0.7282,PASS
pt::B003J2V8AC,0.8847,PASS
pt::B003XA4HLC,0.8553,PASS
pt::B0040RDT0M,0.7999,PASS
pt::B0046GB80A,0.8530,PASS
pt::B0047741BG,0.8132,PASS
pt::B004JK8BDK,0.8547,PASS
pt::B004M8SAZS,0.8695,PASS
pt::B004M8SB0W,0.8544,PASS
pt::B004Q7LHVE,0.8738,PASS
pt::B004TFTE0O,0.8739,PASS
pt::B0051WAM64,0.8192,PASS
pt::B0055P9K38,0.8733,PASS
pt::B0057OCDQS,0.8775,PASS
pt::B005DSPLDA,0.8809,PASS
pt::B005OB1TU0,0.8681,PASS
pt::B005T3GPXO,0.8013,PASS
pt::B006JO232E,0.8618,PASS
pt::B00740MR78,0.8535,PASS
pt::B007ABIY4Q,0.7897,PASS
pt::B007POCCBY,0.8775,PASS
pt::B008MH9DFG,0.7428,PASS
pt::B00000J1UB,0.6195,RETRY
pt::B00007M1TZ,0.7664,PASS
pt::B00008ZPED,0.8647,PASS
pt::B00009R6K1,0.8686,PASS
pt::B00016BYHQ,0.7668,PASS
pt::B00028Y826,0.8751,PASS
pt::B0002JY712,0.8756,PASS
pt::B0002UB2P0,0.8732,PASS
pt::B000O7AW98,0.5940,RETRY
pt::B000QEAXDO,0.8115,PASS
pt::B000UNRSZM,0.8557,PASS
pt::B0014TJSMM,0.8838,PASS
pt::B0015YTYKM,0.7851,PASS
pt::B0019LXS6W,0.8497,PASS
pt::B001CXT6NQ,0.8494,PASS
pt::B001E40O98,0.8413,PASS
pt::B001G0WPLK,0.8605,PASS
pt::B0026MBEIW,0.5331,RETRY
pt::B002I8MUU0,0.8250,PASS
pt::B002IJA1EQ,0.8428,PASS
pt::B002PNEDFS,0.8529,PASS
pt::B00313JWSO,0.8760,PASS
pt::B0036ORCHG,0.7468,PASS
pt::B0037ECAQ8,0.6873,RETRY
pt::B003KXJE4M,0.8728,PASS
pt::B003N6UINC,0.7210,PASS
pt::B003NEPHAI,0.7158,PASS
pt::B003WU4MS6,0.8582,PASS
pt::B003XXO700,0.8554,PASS
pt::B003Y4977Q,0.8174,PASS
pt::B0044DEASC,0.8801,PASS
pt::B0045DMA42,0.8224,PASS
pt::B00475LJC2,0.8117,PASS
pt::B004V71BJM,0.7546,PASS
pt::B0056RCQJK,0.8100,PASS
pt::B00570MQDM,0.8204,PASS
pt::B005C6CVAE,0.8517,PASS
pt::B005X3E5BO,0.7928,PASS
pt::B005Y1CYSQ,0.8723,PASS
pt::B006588Z7G,0.8613,PASS
pt::B006DDT6JO,0.8396,PASS
pt::B007C8GMPU,0.8433,PASS
pt::B007EHI1DK,0.8293,PASS
pt::B007PRHNHO,0.8389,PASS
pt::B007YXA5TC,0.7785,PASS
pt::B007ZT2K9I,0.8419,PASS
pt::B008HO9DIG,0.8376,PASS
pt::B0093HGD2K,0.8464,PASS
pt::B0095F5ACE,0.8585,PASS
pt::B009LRR5AQ,0.8691,PASS
pt::0972683275,0.7422,PASS
pt::B00000K13A,0.7023,PASS
pt::B00002EQCW,0.8559,PASS
pt::B0001OHH0Q,0.8570,PASS
pt::B0009SHDGC,0.8728,PASS
pt::B000EVSI7M,0.8159,PASS
pt::B000GW5J58,0.8740,PASS
pt::B000NLSGA2,0.8507,PASS
pt::B001963NZI,0.7546,PASS
pt::B001PI09SE,0.8215,PASS
pt::B001VKQR5U,0.4851,RETRY
pt::B0028BBEBI,0.6120,RETRY
pt::B002C97CAI,0.8130,PASS
pt::B002QC17VG,0.8548,PASS
pt::B0032JPDFI,0.7605,PASS
pt::B003CIBCX6,0.8813,PASS
pt::B003GTSHY8,0.8184,PASS
pt::B003GZDB1Q,0.8530,PASS
pt::B003IBB9CG,0.8558,PASS
pt::B003YKG2UK,0.8484,PASS
pt::B004GYZ4JI,0.6849,RETRY
pt::B004HW67MW,0.8563,PASS
pt::B004LEAYXY,0.7675,PASS
pt::B004LQ1BWK,0.8668,PASS
pt::B004NBL9WK,0.7169,PASS
pt::B004NEULF8,0.8434,PASS
pt::B004T9RR0E,0.8723,PASS
pt::B005CLMJLU,0.8637,PASS
pt::B005Y1UFIM,0.8303,PASS
pt::B0061S1INS,0.8228,PASS
pt::B006DY3CRK,0.8662,PASS
pt::B00752RAWW,0.8647,PASS
pt::B007BYLKFW,0.5371,RETRY
pt::B007HOHV9U,0.8537,PASS
pt::B007IO38MI,0.8236,PASS
pt::B0082821YK,0.8614,PASS
pt::B008LHUTKA,0.8414,PASS
pt::B008S4TSAI,0.8095,PASS
pt::B008U25LI6,0.8287,PASS
pt::B0090CVJZ4,0.8625,PASS
pt::B00004VVA4,0.8208,PASS
pt::B0009OWAKU,0.8686,PASS
pt::B0009STJIW,0.8586,PASS
pt::B000BTCJNG,0.8479,PASS
pt::B000HEW0KW,0.8660,PASS
pt::B000UEWJ6O,0.8783,PASS
pt::B000WS5I7U,0.7872,PASS
pt::B0015313Q6,0.8570,PASS
pt::B0017U0WM8,0.7139,PASS
pt::B0019BJZAA,0.8654,PASS
pt::B0019SHZU0,0.7940,PASS
pt::B001EYBA9G,0.8179,PASS
pt::B001GXRWBA,0.8847,PASS
pt::B001NOG2T0,0.8335,PASS
pt::B001ODKN36,0.8586,PASS
pt::B001TC4UIG,0.8077,PASS
pt::B002782LTG,0.6692,RETRY
pt::B002FFG6JC,0.8667,PASS
pt::B002IY98RC,0.6732,RETRY
pt::B002MSHQ46,0.8774,PASS
pt::B002OOWC3I,0.4139,RETRY
pt::B002OPACU2,0.8253,PASS
pt::B002SEEC78,0.8551,PASS
pt::B002V0Q3EY,0.5500,RETRY
pt::B002W7U3E2,0.8684,PASS
pt::B0032O6S70,0.8373,PASS
pt::B00358VSH8,0.8646,PASS
pt::B003A281AG,0.8555,PASS
pt::B003GALRIA,0.8684,PASS
pt::B003VW26K6,0.8307,PASS
pt::B003Y2ILB6,0.8230,PASS
pt::B0040IO1RQ,0.8214,PASS
pt::B00413PEYE,0.8839,PASS
pt::B0043862N4,0.8603,PASS
pt::B0046SZE6M,0.7913,PASS
pt::B00475WJEY,0.8267,PASS
pt::B004ADIITI,0.7714,PASS
pt::B004BFZHO4,0.8239,PASS
pt::B004CLYJ00,0.8818,PASS
pt::B004I8WH9M,0.8753,PASS
pt::B004KM4AQY,0.8451,PASS
pt::B004L9M4C8,0.8633,PASS
pt::B004LB4SAM,0.8806,PASS
pt::B004MASO4I,0.8217,PASS
pt::B004SKBIH2,0.8763,PASS
pt::B004UETB20,0.8608,PASS
pt::B004XVMX0C,0.8702,PASS
pt::B0050IX30Q,0.6706,RETRY
pt::B0056XCEAA,0.8507,PASS
pt::B005BDAR5E,0.8277,PASS
pt::B005KEL4NI,0.8413,PASS
pt::B005UFZ7F8,0.8311,PASS
pt::B005ZWBLRO,0.8489,PASS
pt::B006422WSG,0.8748,PASS
pt::B006IMM1RE,0.7624,PASS
pt::B007DAJVVE,0.6980,RETRY
pt::1400501776,0.7483,PASS
pt::B0001DKQXM,0.8859,PASS
pt::B00064C53K,0.8418,PASS
pt::B000BAT4QA,0.7655,PASS
pt::B000BM2Q7W,0.8810,PASS
pt::B000F1ORW6,0.8149,PASS
pt::B000U3DY4Q,0.8667,PASS
pt::B000VW2VRM,0.8670,PASS
pt::B000YA4PPW,0.8065,PASS
pt::B0010EI3J0,0.8595,PASS
pt::B00113PUJQ,0.8557,PASS
pt::B00141AYM8,0.8734,PASS
pt::B0019HDAP0,0.7805,PASS
pt::B001B1LXFS,0.8143,PASS
pt::B001MYLBJ2,0.8769,PASS
pt::B001RNOHDU,0.8633,PASS
pt::B001U3Y8OA,0.8762,PASS
pt::B001UJK66I,0.8823,PASS
pt::B001VEI2OA,0.8611,PASS
pt::B002CO6GUK,0.7522,PASS
pt::B002L6HDR4,0.8815,PASS
pt::B002NZVCRA,0.8320,PASS
pt::B002SPG2HK,0.8336,PASS
pt::B00318CG5U,0.8828,PASS
pt::B003BT6A1A,0.8796,PASS
pt::B003GDFJUO,0.8489,PASS
pt::B003H3H4K6,0.8733,PASS
pt::B003NZSSMQ,0.8702,PASS
pt::B003WGMVL0,0.8307,PASS
pt::B00439G47C,0.7914,PASS
pt::B0045I8E42,0.8859,PASS
pt::B004AFNFZ8,0.8555,PASS
pt::B004CR7TE2,0.4422,RETRY
pt::B004EWEZJC,0.8521,PASS
pt::B004NNVHUC,0.8878,PASS
pt::B0050Q00RC,0.8160,PASS
pt::B005MOPW98,0.8625,PASS
pt::B005NGLBHM,0.8118,PASS
pt::B005P58DEK,0.8472,PASS
pt::B005TUQVRW,0.6565,RETRY
pt::B0061HMRA2,0.8325,PASS
pt::B00004Z6N6,0.8038,PASS
pt::B000067SOL,0.7761,PASS
pt::B00006B82N,0.7387,PASS
pt::B00006B8C2,0.8317,PASS
pt::B000086EYG,0.8019,PASS
pt::B0002AHT0M,0.6437,RETRY
pt::B0002JFN10,0.7383,PASS
pt::B0002OF2FC,0.7397,PASS
pt::B00068NULW,0.8180,PASS
pt::B000AAZQM2,0.8335,PASS
pt::B000FI2EAG,0.8435,PASS
pt::B000I963FE,0.5446,RETRY
pt::B000I97H68,0.7079,PASS
pt::B000TYL27M,0.8085,PASS
pt::B00149PA42,0.8541,PASS
pt::B0018QTWH2,0.7249,PASS
pt::B001IWOQHM,0.8472,PASS
pt::B001TKPMZ8,0.8163,PASS
pt::B001VJ680U,0.7990,PASS
pt::B001ZTZEH4,0.7879,PASS
pt::B002PAX9QU,0.7639,PASS
pt::B002PHMGN0,0.8444,PASS
pt::B002PXLQSK,0.8164,PASS
pt::B002VSM7LE,0.4266,RETRY
pt::B002WUVAVE,0.7332,PASS
pt::B0030AZ44O,0.8297,PASS
pt::B0034XDAYS,0.8238,PASS
pt::B003ES241I,0.7992,PASS
pt::B003INFEG6,0.8716,PASS
pt::B003OSTDPI,0.8306,PASS
pt::B003THQS20,0.8385,PASS
pt::B003XU763S,0.6357,RETRY
pt::B003Y7SBLG,0.8439,PASS
pt::B003YTSXYO,0.8778,PASS
pt::B003YV64OI,0.8383,PASS
pt::B0045JNA18,0.8229,PASS
pt::B0047T7PTO,0.8611,PASS
pt::B004GL72K0,0.7646,PASS
pt::B004OBYWAK,0.8364,PASS
pt::B004OVEVO2,0.8400,PASS
pt::B004PW04B4,0.7297,PASS
pt::B004RKVWQK,0.8373,PASS
pt::B004U78628,0.8326,PASS
pt::B004ULPF50,0.7617,PASS
pt::B004V4VL5E,0.8728,PASS
pt::B004W86GQS,0.8303,PASS
pt::B0051KO7IU,0.7834,PASS
pt::B00520BL8I,0.7015,PASS
pt::B00540XS32,0.8091,PASS
pt::B00554USBC,0.8098,PASS
pt::B0055UBTSW,0.8550,PASS
pt::B005EV1R8Y,0.8641,PASS
pt::B005J4C820,0.8058,PASS
pt::B005N4QHEG,0.7710,PASS
pt::B005V7D1LW,0.6987,RETRY
pt::B006LADLLS,0.8728,PASS
pt::B006QB1RPY,0.8550,PASS
pt::B006ZHX8S8,0.8482,PASS
pt::B007GFX0PY,0.8626,PASS
pt::B007I5BRIE,0.3074,RETRY
pt::B007MYZE26,0.8339,PASS
pt::B007THRG4U,0.8004,PASS
pt::B007XOQ3BQ,0.8135,PASS
pt::B0082YEH8M,0.8476,PASS
pt::B00856XEFO,0.8499,PASS
pt::B008FU000M,0.7138,PASS
pt::B008MB71IS,0.8847,PASS
pt::B008X8RV7Q,0.8779,PASS
pt::B009K62HQ0,0.8452,PASS
pt::B009L4NLES,0.7480,PASS
pt::B00005119M,0.8304,PASS
pt::B0000513O4,0.8329,PASS
pt::B000H6AY6M,0.8538,PASS
pt::B0015LURY2,0.8248,PASS
pt::B0017HSZWK,0.8296,PASS
pt::B001BKS3Z2,0.8614,PASS
pt::B001EQQW1A,0.8054,PASS
pt::B001MSU1HG,0.7496,PASS
pt::B002APDFA0,0.8599,PASS
pt::B002HWWDAY,0.6523,RETRY
pt::B002I9L3X4,0.7909,PASS
pt::B002W5V8SE,0.8466,PASS
pt::B0031U1ATG,0.8563,PASS
pt::B0037D51FQ,0.8408,PASS
pt::B0037TEO3K,0.7884,PASS
pt::B004BQTSKC,0.8228,PASS
pt::B004J3Y9U6,0.8699,PASS
pt::B004OVECUA,0.8735,PASS
pt::B004U65FM8,0.6192,RETRY
pt::B004UR1670,0.8591,PASS
pt::B004W2BAXI,0.8521,PASS
pt::B0054OWTQU,0.8548,PASS
pt::B0056KEPVO,0.8420,PASS
pt::B0056TYRMW,0.8281,PASS
pt::B0056TYTV6,0.8044,PASS
pt::B005CWJ8YA,0.8619,PASS
pt::B005FVNGRI,0.8681,PASS
pt::B005IF78TS,0.7418,PASS
pt::B005J2E2US,0.8656,PASS
pt::B005K0E73Q,0.8739,PASS
pt::B005LEWZ0S,0.8564,PASS
pt::B005M4WZDO,0.8259,PASS
pt::B005SZ00LQ,0.8214,PASS
pt::B00632SOD4,0.8048,PASS
pt::B0067I4Z6O,0.8547,PASS
pt::B006V72AHC,0.7900,PASS
pt::B0071BJK34,0.8702,PASS
pt::B007261A36,0.8584,PASS
pt::B0076U29LK,0.8506,PASS
pt::B0077AOALQ,0.8720,PASS
pt::B007ZT23ZE,0.8481,PASS
pt::B0089WY3NQ,0.8326,PASS
pt::B009AEPTDA,0.8790,PASS
pt::B009GPQ536,0.8632,PASS
pt::B00004SY4H,0.8753,PASS
pt::B0009Q4PH4,0.8717,PASS
pt::B000A2RZ7E,0.8709,PASS
pt::B000F3FPK2,0.8826,PASS
pt::B000J3YFM2,0.8718,PASS
pt::B000JO7RVC,0.8845,PASS
pt::B000R84UQ0,0.8595,PASS
pt::B000UL6KF8,0.8504,PASS
pt::B000X3OOQU,0.8821,PASS
pt::B0013DKBX4,0.8462,PASS
pt::B00160LGEC,0.8801,PASS
pt::B001ARLQGY,0.8682,PASS
pt::B001GJADP6,0.8562,PASS
pt::B001NTBVPA,0.8750,PASS
pt::B001TOD3L4,0.8724,PASS
pt::B001V9LA4E,0.8811,PASS
pt::B0028YB8MA,0.8537,PASS
pt::B002MQC0P8,0.7436,PASS
pt::B003D4OXCQ,0.6036,RETRY
pt::B003G2ZKMC,0.8634,PASS
pt::B003R7KMU6,0.8843,PASS
pt::B0041RSPRS,0.8663,PASS
pt::B004GXAL42,0.8521,PASS
pt::B004U7UAWM,0.8816,PASS
pt::B005EVGS2E,0.8572,PASS
pt::B005KP0Y24,0.8697,PASS
pt::B006GJU33I,0.8628,PASS
pt::B006THIULY,0.8525,PASS
pt::B007JF85WE,0.8727,PASS
pt::B00004RG6K,0.8780,PASS
pt::B00004X109,0.7660,PASS
pt::B00004X10C,0.7867,PASS
pt::B000050MNA,0.8647,PASS
pt::B00005ATMI,0.6177,RETRY
pt::B000068UXB,0.6143,RETRY
pt::B00009R89E,0.8725,PASS
pt::B00009R89G,0.8703,PASS
pt::B00009UTQK,0.8631,PASS
pt::B0000AE68O,0.7946,PASS
pt::B0002LDCOI,0.8578,PASS
pt::B000FFSDCC,0.8013,PASS
pt::B000GVTX6U,0.8643,PASS
pt::B000I3XIEE,0.8056,PASS
pt::B000IBLMHQ,0.8251,PASS
pt::B000QFLWAG,0.8711,PASS
pt::B000RPEK7W,0.8592,PASS
pt::B000WAT79S,0.8474,PASS
pt::B00148QQSC,0.8605,PASS
pt::B001DL5RFS,0.8569,PASS
pt::B001LJG102,0.8724,PASS
pt::B001S0LU96,0.8778,PASS
pt::B001TOD3KU,0.8762,PASS
pt::B001UHOX2S,0.8614,PASS
pt::B0029NAQ7I,0.8497,PASS
pt::B002FFT8Z6,0.8780,PASS
pt::B002HQWLM0,0.7132,PASS
pt::B002UVU76E,0.6796,RETRY
pt::B002VFFA5M,0.8623,PASS
pt::B0030INLSW,0.8698,PASS
pt::B0030LQFFA,0.6757,RETRY
pt::B0032Z8KH0,0.8606,PASS
pt::B0039213XY,0.8600,PASS
pt::B003CY0SR6,0.8881,PASS
pt::B003DOG6IK,0.7171,PASS
pt::B003RLJVYK,0.7962,PASS
pt::B003Y7PXSK,0.8711,PASS
pt::B003YH9DZ4,0.8425,PASS
pt::B004BI6MVS,0.8269,PASS
pt::B004CBTCFC,0.4406,RETRY
pt::B004EOURA6,0.8544,PASS
pt::B004FVMKV2,0.8559,PASS
pt::B004GI06BK,0.8462,PASS
pt::B004RE20M6,0.8397,PASS
pt::B004ZGN6MY,0.8241,PASS
pt::B005Z5HT2M,0.8729,PASS
pt::B007GJ5DN2,0.8528,PASS
pt::B00005R5CC,0.8627,PASS
pt::B00005T3A9,0.8381,PASS
pt::B000067DKI,0.8836,PASS
pt::B00006AVV3,0.8845,PASS
pt::B00007KDVJ,0.8286,PASS
pt::B00007KDVK,0.8066,PASS
pt::B0001FV30K,0.8176,PASS
